timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1733069886,19.510106436793,78.14107873646246,30000,482,6,47,26.8,45,13.7,,1007.0,27,27.1,14.0,10.0,19.3,7.0,19,0.5591929034707469,0.8290375725550417,1
1733156671,19.510106436793,78.14107873646246,38000,460,353,47,23.5,68,12.6,,1010.0,99,25.3,17.2,10.0,18.7,5.0,20,0.6691306063588582,0.7431448254773942,4
1733242393,19.510106436793,78.14107873646246,36000,468,1,47,29.4,53,11.5,,1009.0,32,31.1,19.0,10.0,15.4,7.0,21,0.7071067811865476,0.7071067811865476,1
1733330486,19.510106436793,78.14107873646246,34000,452,353,47,28.9,55,12.6,,1010.0,30,30.4,18.9,10.0,15.8,7.0,22,0.1564344650402308,0.9876883405951378,1
1733414828,19.510106436793,78.14107873646246,36025,465,354,47,30.6,40,11.5,,1009.0,19,30.9,15.5,10.0,14.3,8.0,23,0.6691306063588582,0.7431448254773942,2
1733502374,19.510106436793,78.14107873646246,32000,468,355,47,30.7,46,9.4,,1008.0,46,31.9,17.8,10.0,12.2,8.0,24,0.0871557427476581,0.9961946980917455,2
1733588410,19.510106436793,78.14107873646246,35025,466,349,47,28.7,52,9.4,,1008.0,15,29.9,18.0,10.0,13.5,7.0,25,0.981627183447664,-0.1908089953765448,2
1733674935,19.510106436793,78.14107873646246,36025,476,1,47,29.6,52,12.2,,1007.0,27,31.1,18.6,10.0,16.7,7.0,26,-0.4226182617406993,-0.90630778703665,2
1733760959,19.510106436793,78.14107873646246,38000,464,3,47,27.9,29,11.5,,1010.0,8,26.8,8.2,10.0,16.6,7.0,27,-0.0697564737441256,0.9975640502598242,3
1733847024,19.510106436793,78.14107873646246,36000,488,355,47,24.8,25,12.2,,1012.0,0,24.1,3.3,10.0,16.5,6.0,28,0.5446390350150271,0.838670567945424,0
1733932745,19.510106436793,78.14107873646246,32000,492,36,47,24.9,20,9.4,,1012.0,0,23.7,0.2,10.0,12.1,6.0,29,0.6691306063588582,0.7431448254773942,0
1734021379,19.510106436793,78.14107873646246,29975,453,345,47,26.7,24,6.8,,1011.0,0,25.4,4.6,10.0,9.0,7.0,30,0.8660254037844386,0.5000000000000001,0
1734106640,19.510106436793,78.14107873646246,32000,444,345,47,25.9,26,11.2,,1012.0,0,25.0,5.2,10.0,14.5,7.0,31,0.754709580222772,0.6560590289905073,0
1734191708,19.510106436793,78.14107873646246,38000,480,353,47,26.0,19,12.6,,1012.0,0,24.5,0.4,10.0,15.8,7.0,32,0.6819983600624985,0.7313537016191705,0
1734280729,19.510106436793,78.14107873646246,36000,457,4,47,26.0,21,11.9,,1013.0,0,24.6,2.0,10.0,15.9,7.0,33,0.6293203910498374,0.7771459614569709,0
1734366742,19.510106436793,78.14107873646246,38000,471,4,47,26.5,22,11.5,,1012.0,0,25.1,3.1,10.0,15.2,7.0,34,0.7193398003386512,0.6946583704589973,0
1734452062,19.510106436793,78.14107873646246,36000,480,346,47,27.2,22,7.9,,1011.0,0,25.6,3.6,10.0,10.0,7.0,35,0.8829475928589269,0.4694715627858908,0
1734538222,19.510106436793,78.14107873646246,34000,457,346,47,26.9,23,9.0,,1010.0,0,25.5,4.2,10.0,12.0,7.0,36,0.6946583704589973,0.7193398003386512,0
1734625230,19.510106436793,78.14107873646246,32000,469,356,47,27.1,21,6.5,,1009.0,0,25.4,3.3,10.0,8.5,7.0,37,0.9702957262759964,0.2419218955996676,0
1734711379,19.510106436793,78.14107873646246,34000,435,4,47,29.3,26,7.9,,1008.0,4,27.7,7.8,10.0,10.4,7.0,38,-0.2923717047227371,0.9563047559630352,3
1734799064,19.510106436793,78.14107873646246,36000,426,353,47,28.4,28,11.5,,1009.0,4,27.1,8.1,10.0,16.1,7.0,39,0.4539904997395467,0.8910065241883679,3
1734884307,19.510106436793,78.14107873646246,37975,442,351,47,29.0,30,7.2,,1009.0,6,27.9,9.6,10.0,9.6,7.0,40,0.8910065241883678,0.4539904997395468,3
1734970371,19.510106436793,78.14107873646246,38000,483,355,47,30.0,32,5.0,,1009.0,8,29.1,11.3,10.0,6.7,8.0,41,0.1736481776669302,-0.984807753012208,3
1735056526,19.510106436793,78.14107873646246,36000,463,355,47,30.0,28,4.0,,1009.0,6,28.7,9.7,10.0,5.1,7.0,42,0.9743700647852352,-0.224951054343865,3
1735143090,19.510106436793,78.14107873646246,38000,477,4,47,30.2,30,8.6,,1011.0,7,29.2,10.8,10.0,11.5,8.0,43,0.9455185755993168,0.3255681544571567,3
1735230260,19.510106436793,78.14107873646246,38000,483,1,47,27.8,53,14.0,,1014.0,93,28.8,17.4,10.0,18.2,6.0,44,0.9271838545667874,-0.374606593415912,4
1735318270,19.510106436793,78.14107873646246,34000,487,359,47,28.8,48,12.6,,1014.0,46,29.5,16.7,10.0,15.6,7.0,45,0.2923717047227366,-0.9563047559630355,1
1735403595,19.510106436793,78.14107873646246,34000,474,355,47,28.1,47,2.5,,1012.0,94,28.6,15.7,10.0,4.2,6.0,46,0.981627183447664,0.1908089953765449,1
1735489583,19.510106436793,78.14107873646246,30025,467,1,47,29.0,40,9.7,,1013.0,16,28.9,14.2,10.0,13.7,7.0,47,0.5299192642332049,0.848048096156426,1
1735575269,19.510106436793,78.14107873646246,35975,484,354,47,29.9,35,10.8,,1013.0,13,29.4,12.7,10.0,14.0,7.0,48,0.3090169943749474,0.9510565162951536,3
