timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1739595427,18.06094984876272,77.8671754652133,36000,456,3,39,21.1,22,7.6,,1011.0,0,21.2,-1.5,10.0,15.9,0.0,0,0.7771459614569709,0.6293203910498375,2
1739681871,18.06094984876272,77.8671754652133,36000,443,3,39,21.9,24,5.0,,1011.0,0,21.9,0.3,10.0,10.6,0.0,1,0.9563047559630355,-0.2923717047227366,2
1739770334,18.06094984876272,77.8671754652133,36000,478,3,39,22.3,24,2.5,,1012.0,0,22.7,0.6,10.0,5.3,0.0,2,-0.3255681544571567,0.9455185755993168,2
1739854260,18.06094984876272,77.8671754652133,36000,450,7,39,23.1,31,4.3,,1012.0,0,23.8,4.9,10.0,9.1,0.0,3,-0.4383711467890774,-0.8987940462991669,2
1739940495,18.06094984876272,77.8671754652133,35975,441,7,39,23.6,27,2.9,,1011.0,2,23.7,3.7,10.0,6.0,0.0,4,-0.9205048534524404,-0.3907311284892738,2
1740112830,18.06094984876272,77.8671754652133,35975,458,3,39,22.7,27,8.6,,1013.0,3,23.3,2.8,10.0,18.1,0.0,5,0.8191520442889918,0.573576436351046,2
1740459976,18.06094984876272,77.8671754652133,34000,404,2,39,19.9,48,9.0,,1016.0,0,19.9,8.6,10.0,17.9,0.0,6,0.5591929034707469,-0.8290375725550416,0
1740546525,18.06094984876272,77.8671754652133,36000,417,2,39,21.5,47,9.4,,1016.0,0,21.5,9.7,10.0,19.5,0.0,7,0.9702957262759964,-0.2419218955996677,0
1740631288,18.06094984876272,77.8671754652133,37975,385,3,39,22.0,31,11.9,,1014.0,0,23.4,4.4,10.0,24.8,0.0,8,0.9455185755993168,-0.3255681544571566,2
1738944863,18.06094984876272,77.8671754652133,38000,491,1,39,33.2,21,11.5,,1009.0,12,31.1,7.8,10.0,13.2,8.0,100,0.838670567945424,0.5446390350150271,3
1739377440,18.06094984876272,77.8671754652133,38000,460,3,39,33.7,13,14.0,,1009.0,1,31.7,2.1,10.0,16.3,8.0,101,0.1045284632676534,0.9945218953682732,1
1739461921,18.06094984876272,77.8671754652133,34000,474,3,39,33.1,11,14.0,,1010.0,0,31.0,-0.9,10.0,16.2,8.0,102,-0.3583679495453007,0.9335804264972016,1
1739549332,18.06094984876272,77.8671754652133,36025,458,3,39,33.1,10,14.0,,1010.0,0,31.0,-2.4,10.0,16.2,8.0,103,0.2419218955996677,0.9702957262759964,1
1739981277,18.06094984876272,77.8671754652133,36050,433,3,39,34.8,15,11.9,,1008.0,4,32.9,4.2,10.0,13.7,8.0,104,-0.1908089953765446,0.981627183447664,1
1740241875,18.06094984876272,77.8671754652133,27975,452,3,39,34.1,13,16.2,,1011.0,2,32.1,1.6,10.0,18.6,8.0,105,0.0174524064372835,0.9998476951563912,1
1740327174,18.06094984876272,77.8671754652133,36000,427,1,39,33.3,11,19.4,,1012.0,0,31.2,-1.1,10.0,22.4,8.0,106,0.224951054343865,0.9743700647852352,1
1740412682,18.06094984876272,77.8671754652133,30000,457,2,39,33.3,10,13.3,,1011.0,0,31.2,-1.9,10.0,15.3,8.0,107,0.9271838545667874,0.3746065934159119,1
1740499284,18.06094984876272,77.8671754652133,33975,430,353,39,32.9,16,12.6,,1013.0,6,30.7,4.2,10.0,14.5,8.0,108,0.7771459614569709,0.6293203910498375,3
1738696558,18.06094984876272,77.8671754652133,36000,498,4,39,28.1,20,11.2,,1011.0,3,26.1,2.8,10.0,23.4,0.0,110,-0.5735764363510462,-0.8191520442889918,2
1739387754,18.06094984876272,77.8671754652133,38050,459,3,39,28.0,19,12.6,,1012.0,0,26.0,2.0,10.0,26.5,0.0,111,0.224951054343865,0.9743700647852352,1
1739562339,18.06094984876272,77.8671754652133,36000,451,358,39,27.1,15,11.2,,1012.0,0,25.3,-2.1,10.0,23.4,0.0,112,0.5446390350150271,0.838670567945424,1
